qualifying_key,raceid,driverId,constructorid,number,position,q1,q2,q3
40146,41,9,2,10,8,1:17.267,1:16.368,1:16.993
40147,41,21,4,3,9,1:16.805,1:16.288,1:17.229
40148,41,15,7,12,10,1:17.324,1:16.600,1:17.747
40149,41,11,8,22,11,1:17.490,1:16.743,\N
40150,41,24,5,18,12,1:17.541,1:16.760,\N
40151,41,22,11,8,13,1:17.011,1:17.116,\N
40152,41,14,9,14,14,1:17.436,1:17.304,\N
40153,41,18,11,7,15,1:17.522,1:17.541,\N
40154,41,26,5,19,16,1:17.433,1:17.571,\N
40155,41,19,8,23,17,1:17.542,\N,\N
40156,41,23,7,11,18,1:17.634,\N,\N
40157,41,25,3,17,19,1:18.089,\N,\N
40158,41,16,12,20,20,1:18.536,\N,\N
40159,41,27,12,21,21,1:19.196,\N,\N
40160,41,5,4,4,22,1:17.806,\N,\N
40161,42,1,1,2,1,1:12.563,1:12.065,1:12.331
40162,42,4,1,1,2,1:12.416,1:11.926,1:12.500
40163,42,13,6,5,3,1:12.731,1:12.180,1:12.703
40164,42,8,6,6,4,1:12.732,1:12.111,1:12.839
40165,42,2,2,9,5,1:12.543,1:12.188,1:12.847
40166,42,5,4,4,6,1:12.998,1:12.599,1:13.308
40167,42,20,2,10,7,1:12.711,1:12.644,1:13.513
40168,42,15,7,12,8,1:13.186,1:12.828,1:13.789
40169,42,17,9,15,9,1:13.425,1:12.788,1:13.871
40170,42,21,4,3,10,1:13.168,1:12.603,1:13.953
40171,42,14,9,14,11,1:13.424,1:12.873,\N
40172,42,23,7,11,12,1:12.851,1:12.920,\N
40173,42,18,11,7,13,1:13.306,1:12.998,\N
40174,42,3,3,16,14,1:13.128,1:13.060,\N
40175,42,22,11,8,15,1:13.203,1:13.201,\N
40176,42,19,8,23,16,1:13.164,1:13.259,\N
40177,42,25,3,17,17,1:13.441,\N,\N
40178,42,11,8,22,18,1:13.477,\N,\N
40179,42,24,5,18,19,1:13.484,\N,\N
40180,42,26,5,19,20,1:13.712,\N,\N
40181,42,16,12,20,21,1:14.122,\N,\N
40182,42,27,12,21,22,1:14.597,\N,\N
40183,43,13,6,5,1,1:15.303,1:14.822,1:15.034
40184,43,1,1,2,2,1:14.805,1:14.795,1:15.104
40185,43,8,6,6,3,1:14.872,1:14.828,1:15.257
40186,43,9,2,10,4,1:15.778,1:15.066,1:15.493
40187,43,21,4,3,5,1:16.047,1:15.227,1:15.674
40188,43,5,4,4,6,1:15.524,1:15.272,1:15.826
40189,43,2,2,9,7,1:15.783,1:15.149,1:15.900
40190,43,15,7,12,8,1:16.118,1:15.379,1:15.935
40191,43,3,3,16,9,1:16.092,1:15.331,1:16.328
40192,43,4,1,1,10,1:15.322,1:15.084,\N
40193,43,23,7,11,11,1:15.760,1:15.534,\N
40194,43,18,11,7,12,1:16.113,1:15.584,\N
40195,43,22,11,8,13,1:16.140,1:15.761,\N
40196,43,17,9,15,14,1:15.746,1:15.806,\N
40197,43,26,5,19,15,1:15.980,1:16.049,\N
40198,43,14,9,14,16,1:15.915,\N,\N
40199,43,24,5,18,17,1:16.142,\N,\N
40200,43,25,3,17,18,1:16.241,\N,\N
40201,43,19,8,23,19,1:16.366,\N,\N
40202,43,27,12,21,20,1:17.826,\N,\N
40203,43,16,12,20,21,1:17.915,\N,\N
40204,43,11,8,22,22,1:16.244,\N,\N
40205,44,1,1,2,1,1:19.885,1:19.400,1:19.997
40206,44,8,6,6,2,1:19.753,1:19.252,1:20.099
40207,44,4,1,1,3,1:19.330,1:19.152,1:20.147
40208,44,13,6,5,4,1:19.790,1:19.421,1:20.265
40209,44,9,2,10,5,1:20.294,1:20.054,1:20.401
40210,44,23,7,11,6,1:20.513,1:19.860,1:20.516
40211,44,5,4,4,7,1:20.570,1:20.077,1:20.721
40212,44,21,4,3,8,1:20.842,1:20.042,1:20.775
40213,44,2,2,9,9,1:20.534,1:20.178,1:20.894
40214,44,15,7,12,10,1:21.150,1:20.133,1:21.240
40215,44,17,9,15,11,1:20.583,1:20.235,\N
40216,44,14,9,14,12,1:21.154,1:20.329,\N
40217,44,25,3,17,13,1:20.830,1:20.350,\N
40218,44,22,11,8,14,1:21.169,1:20.364,\N
40219,44,26,5,19,15,1:20.834,1:20.515,\N
40220,44,24,5,18,16,1:21.160,1:20.823,\N
40221,44,3,3,16,17,1:21.219,\N,\N
40222,44,18,11,7,18,1:21.335,\N,\N
40223,44,19,8,23,19,1:21.448,\N,\N
40224,44,16,12,20,20,1:22.019,\N,\N
40225,44,11,8,22,21,1:22.045,\N,\N
40226,44,27,12,21,22,1:22.586,\N,\N
40227,45,8,6,6,1,1:31.522,1:31.237,1:31.450
40228,45,4,1,1,2,1:31.074,1:30.983,1:31.741
40229,45,13,6,5,3,1:31.447,1:30.912,1:31.778
40230,45,2,2,9,4,1:31.889,1:31.652,1:31.840
40231,45,9,2,10,5,1:31.961,1:31.444,1:32.123
40232,45,17,9,15,6,1:32.629,1:31.661,1:32.476
40233,45,5,4,4,7,1:32.594,1:31.783,1:32.478
40234,45,15,7,12,8,1:32.381,1:31.859,1:32.501
40235,45,23,7,11,9,1:32.446,1:31.843,1:32.570
40236,45,1,1,2,10,1:31.587,1:31.185,1:33.833
40237,45,3,3,16,11,1:32.117,1:31.978,\N
40238,45,25,3,17,12,1:32.173,1:31.996,\N
40239,45,21,4,3,13,1:32.378,1:32.010,\N
40240,45,22,11,8,14,1:32.674,1:32.221,\N
40241,45,19,8,23,15,1:32.793,1:32.451,\N
40242,45,11,8,22,16,1:32.678,1:32.838,\N
40243,45,18,11,7,17,1:32.983,\N,\N
40244,45,26,5,19,18,1:33.038,\N,\N
40245,45,24,5,18,19,1:33.148,\N,\N
40246,45,14,9,14,20,1:33.151,\N,\N
40247,45,16,12,20,21,1:34.500,\N,\N
40248,45,28,12,21,22,1:35.940,\N,\N
40249,46,4,1,1,1,1:20.425,1:19.661,1:19.674
40250,46,1,1,2,2,1:19.570,1:19.301,1:19.781
40251,46,2,2,9,3,1:20.751,1:20.322,1:20.259
40252,46,8,6,6,4,1:20.435,1:20.107,1:20.410
40253,46,3,3,16,5,1:20.547,1:20.188,1:20.632
40254,46,23,7,11,6,1:20.449,1:20.455,1:20.714
40255,46,9,2,10,7,1:20.366,1:20.703,1:20.876
40256,46,21,4,3,8,1:21.645,1:20.590,1:21.079
40257,46,15,7,12,9,1:20.481,1:19.951,1:21.206
40258,46,17,9,15,10,1:20.794,1:20.439,1:21.256
40259,46,14,9,14,11,1:21.291,1:20.718,\N
40260,46,5,4,4,12,1:20.285,1:20.779,\N
40261,46,25,3,17,13,1:21.243,1:20.865,\N
40262,46,13,6,5,14,1:20.408,1:21.021,\N
40263,46,19,8,23,15,1:21.018,1:21.127,\N
40264,46,24,5,18,16,1:21.730,1:21.993,\N
40265,46,18,11,7,17,1:21.737,\N,\N
40266,46,22,11,8,18,1:21.877,\N,\N
40267,46,11,8,22,19,1:22.143,\N,\N
40268,46,20,5,19,20,1:22.177,\N,\N
40269,46,16,12,20,21,1:22.737,\N,\N
40270,46,29,12,21,22,1:23.774,\N,\N
40271,47,13,6,5,1,1:27.488,1:27.039,1:27.329
40272,47,1,1,2,2,1:27.513,1:26.936,1:27.373
40273,47,8,6,6,3,1:27.294,1:26.902,1:27.546
40274,47,4,1,1,4,1:27.328,1:26.841,1:27.574
40275,47,9,2,10,5,1:27.997,1:27.253,1:27.722
40276,47,2,2,9,6,1:28.099,1:27.253,1:28.037
40277,47,5,4,4,7,1:28.127,1:27.039,1:28.491
40278,47,3,3,16,8,1:28.275,1:27.750,1:28.501
40279,47,15,7,12,9,1:28.318,1:27.801,1:28.740
40280,47,21,4,3,10,1:28.313,1:27.880,1:29.322
40281,47,19,8,23,11,1:28.304,1:28.002,\N
40282,47,17,9,15,12,1:28.500,1:28.013,\N
40283,47,14,9,14,13,1:28.395,1:28.100,\N
40284,47,25,3,17,14,1:28.360,1:28.390,\N
40285,47,24,5,18,15,1:28.798,\N,\N
40286,47,23,7,11,16,1:28.809,\N,\N
40287,47,11,8,22,17,1:28.953,\N,\N
40288,47,20,5,19,18,1:29.408,\N,\N
40289,47,16,12,20,19,1:29.861,\N,\N
40290,47,29,12,21,20,1:31.479,\N,\N
40291,242,63,25,4,13,1:31.035,\N,\N
40292,47,18,11,7,21,1:28.373,1:28.220,\N
40293,47,22,11,8,22,1:28.792,1:28.188,\N
40294,48,4,1,1,1,1:21.718,1:21.356,1:21.997
40295,48,1,1,2,2,1:21.956,1:21.746,1:22.034
40296,48,13,6,5,3,1:22.309,1:21.993,1:22.549
40297,48,2,2,9,4,1:23.107,1:22.466,1:23.174
40298,48,8,6,6,5,1:22.673,1:22.369,1:23.183
40299,48,9,2,10,6,1:23.088,1:22.400,1:23.446
40300,48,5,4,4,7,1:23.505,1:23.134,1:24.102
40301,48,3,3,16,8,1:23.333,1:22.748,1:24.382
40302,48,15,7,12,9,1:23.724,1:23.107,1:24.555
40303,48,18,11,7,10,1:23.639,1:23.021,1:25.165
40304,48,17,9,15,11,1:23.575,1:23.166,\N
40305,48,22,11,8,12,1:23.474,1:23.176,\N
40306,48,25,3,17,13,1:23.739,1:23.209,\N
40307,48,19,8,23,14,1:23.646,1:23.274,\N
40308,48,21,4,3,15,1:23.559,1:23.325,\N
40309,48,20,5,19,16,1:23.578,1:23.351,\N
40310,48,11,8,22,17,1:23.749,\N,\N
40311,48,23,7,11,18,1:23.787,\N,\N
40312,48,24,5,18,19,1:23.886,\N,\N
40313,48,14,9,14,20,1:24.019,\N,\N
40314,48,16,12,20,21,1:24.699,\N,\N
40315,48,29,12,21,22,1:25.084,\N,\N
40316,49,8,6,6,1,1:46.242,1:45.070,1:45.994
40317,49,13,6,5,2,1:46.060,1:45.173,1:46.011
40318,49,4,1,1,3,1:46.058,1:45.442,1:46.091
40319,49,1,1,2,4,1:46.437,1:45.132,1:46.406
40320,49,3,3,16,5,1:46.950,1:46.469,1:47.334
40321,49,2,2,9,6,1:46.923,1:45.994,1:47.409
40322,49,17,9,15,7,1:47.084,1:46.426,1:47.524
40323,49,15,7,12,8,1:47.143,1:46.480,1:47.798
40324,49,5,4,4,9,1:46.971,1:46.240,1:48.505
40325,49,23,7,11,10,1:47.300,1:46.618,\N
40326,49,14,9,14,11,1:47.340,1:46.800,\N
40327,49,18,11,7,12,1:47.474,1:46.955,\N
40328,49,24,5,18,13,1:47.576,1:47.115,\N
40329,49,9,2,10,14,1:46.707,1:45.885,1:46.996
40330,49,25,3,17,15,1:47.522,1:47.394,\N
40331,49,20,5,19,16,1:47.581,\N,\N
40332,49,22,11,8,17,1:47.954,\N,\N
40333,49,11,8,22,18,1:47.980,\N,\N
40334,49,16,12,20,19,1:48.044,\N,\N
40335,49,19,8,23,20,1:48.199,\N,\N
40336,49,29,12,21,21,1:49.557,\N,\N
40337,49,21,4,3,22,1:47.143,1:46.603,\N
40338,50,1,1,2,1,1:25.489,1:24.753,1:25.368
40339,50,4,1,1,2,1:25.379,1:24.806,1:25.438
40340,50,8,6,6,3,1:25.390,1:24.988,1:25.516
40341,50,13,6,5,4,1:25.359,1:25.049,1:25.765
40342,50,2,2,9,5,1:25.971,1:25.248,1:26.505
40343,50,18,11,7,6,1:26.614,1:25.454,1:26.913
40344,50,17,9,15,7,1:25.970,1:25.535,1:26.914
40345,50,20,5,19,8,1:26.025,1:25.909,1:26.973
40346,50,9,2,10,9,1:26.300,1:25.530,1:27.225
40347,50,21,4,3,10,1:26.909,1:26.033,\N
40348,50,5,4,4,11,1:27.223,1:26.232,\N
40349,50,14,9,14,12,1:26.904,1:26.247,\N
40350,50,15,7,12,13,1:26.711,1:26.253,\N
40351,50,24,5,18,14,1:27.234,1:26.948,\N
40352,50,23,7,11,15,1:27.191,\N,\N
40353,50,3,3,16,16,1:26.579,1:25.816,1:26.728
40354,50,22,11,8,17,1:27.323,\N,\N
40355,50,25,3,17,18,1:27.454,\N,\N
40356,50,19,8,23,19,1:27.564,\N,\N
40359,50,29,12,21,22,1:29.668,\N,\N
40360,51,1,1,2,1,1:35.798,1:35.898,1:35.908
40361,51,8,6,6,2,1:35.692,1:35.381,1:36.044
40362,51,13,6,5,3,1:35.792,1:35.796,1:36.221
40363,51,4,1,1,4,1:35.809,1:35.845,1:36.576
40364,51,14,9,14,5,1:36.930,1:36.252,1:37.619
40365,51,23,7,11,6,1:37.135,1:36.709,1:38.013
40366,51,17,9,15,7,1:37.199,1:36.602,1:38.153
40367,51,2,2,9,8,1:36.737,1:36.217,1:38.455
40368,51,9,2,10,9,1:36.309,1:36.116,1:38.472
40369,51,18,11,7,10,1:37.092,1:36.771,1:39.285
40370,51,24,5,18,11,1:37.047,1:36.862,\N
40371,51,15,7,12,12,1:37.209,1:36.959,\N
40372,51,5,4,4,13,1:37.225,1:36.991,\N
40373,51,19,8,23,14,1:37.203,1:37.247,\N
40374,51,3,3,16,15,1:37.144,1:37.483,\N
40375,51,22,11,8,16,1:37.251,\N,\N
40376,51,20,5,19,17,1:37.006,1:36.891,\N
40377,51,21,4,3,18,1:37.290,\N,\N
40378,51,25,3,17,19,1:37.456,\N,\N
40379,51,11,8,22,20,1:38.218,\N,\N
40380,51,16,12,20,21,1:38.668,\N,\N
40381,51,29,12,21,22,1:39.336,\N,\N
40382,52,13,6,5,1,1:12.303,1:12.374,1:11.931
40383,52,1,1,2,2,1:13.033,1:12.296,1:12.082
40384,52,8,6,6,3,1:13.016,1:12.161,1:12.322
40385,52,4,1,1,4,1:12.895,1:12.637,1:12.356
40386,52,17,9,15,5,1:13.081,1:12.683,1:12.928
40387,52,2,2,9,6,1:13.472,1:12.888,1:13.081
40388,52,9,2,10,7,1:13.085,1:12.641,1:13.129
40389,52,15,7,12,8,1:13.470,1:12.832,1:13.195
40390,52,14,9,14,9,1:13.264,1:12.846,1:13.272
40391,52,3,3,16,10,1:13.707,1:12.752,1:13.477
40392,52,22,11,8,11,1:13.661,1:12.932,\N
40393,52,21,4,3,12,1:13.482,1:12.968,\N
40394,52,20,5,19,13,1:13.853,1:13.058,\N
40395,52,24,5,18,14,1:13.607,1:13.251,\N
40396,52,23,7,11,15,1:13.767,1:13.315,\N
40397,52,18,11,7,16,1:14.054,1:13.469,\N
40398,52,5,4,4,17,1:14.078,\N,\N
40399,52,11,8,22,18,1:14.098,\N,\N
40400,52,6,3,17,19,1:14.417,\N,\N
40401,52,19,8,23,20,1:14.596,\N,\N
40402,52,16,12,20,21,1:15.217,\N,\N
40403,52,29,12,21,22,1:15.487,\N,\N
40404,53,30,6,5,1,1:33.310,1:32.025,1:31.431
40405,53,13,6,6,2,1:33.579,1:32.014,1:31.478
40406,53,18,11,12,3,1:32.603,1:32.025,1:31.549
40407,53,4,4,1,4,1:32.433,1:31.215,1:31.702
40408,53,31,1,4,5,1:33.233,1:31.487,1:32.164
40409,53,22,11,11,6,1:33.922,1:32.322,1:32.579
40410,53,17,3,9,7,1:33.454,1:32.309,1:33.006
40411,53,32,9,15,8,1:34.308,1:32.106,1:33.112
40412,53,21,4,2,9,1:32.934,1:31.831,1:33.496
40413,53,2,2,16,10,1:33.374,1:31.958,1:33.926
40414,53,35,2,17,11,1:33.882,1:32.456,\N
40415,53,3,3,10,12,1:32.945,1:32.620,\N
40416,53,14,9,14,13,1:33.678,1:32.850,\N
40417,53,15,7,8,14,1:33.987,1:33.066,\N
40418,53,24,5,20,15,1:34.439,1:33.416,\N
40419,53,26,5,21,16,1:33.995,1:34.606,\N
40420,53,23,7,7,17,1:34.702,\N,\N
40421,53,27,13,19,18,1:35.724,\N,\N
40422,53,33,13,18,19,1:35.900,\N,\N
40423,53,11,8,22,20,1:37.411,\N,\N
40424,53,34,8,23,21,1:40.270,\N,\N
40425,53,8,1,3,22,\N,\N,\N
40426,54,21,4,2,1,1:35.488,1:33.623,1:33.840
40427,54,18,11,12,2,1:35.023,1:33.527,1:33.986
40428,54,3,3,10,3,1:35.105,1:34.563,1:34.626
40429,54,30,6,5,4,1:35.810,1:34.574,1:34.668
40430,54,17,3,9,5,1:35.252,1:34.279,1:34.672
40431,54,31,1,4,6,1:34.536,1:34.568,1:34.916
40432,54,8,1,3,7,1:34.667,1:34.351,1:34.983
40433,54,4,4,1,8,1:35.514,1:33.997,1:35.747
40434,54,32,9,15,9,1:35.171,1:34.537,1:38.715
40435,54,23,7,7,10,1:35.214,1:34.586,\N
40436,54,14,9,14,11,1:34.839,1:34.614,\N
40437,54,22,11,11,12,1:35.526,1:34.683,\N
40438,54,15,7,8,13,1:35.517,1:34.702,\N
40439,54,35,2,17,14,1:35.391,1:34.752,\N
40440,54,2,2,16,15,1:35.588,1:34.783,\N
40441,54,13,6,6,16,1:35.091,\N,\N
40442,54,26,5,21,17,1:36.297,\N,\N
40443,54,24,5,20,18,1:36.581,\N,\N
40444,54,27,13,19,19,1:37.426,\N,\N
40445,54,33,13,18,20,1:37.819,\N,\N
40446,54,11,8,22,21,1:39.011,\N,\N
40447,54,34,8,23,22,1:40.720,\N,\N
40448,55,18,11,12,1,1:28.081,1:26.337,1:25.229
40449,55,21,4,2,2,1:27.765,1:26.196,1:25.635
40450,55,4,4,1,3,1:28.569,1:25.729,1:25.778
40451,55,8,1,3,4,1:27.193,1:26.161,1:25.822
40452,55,31,1,4,5,1:27.079,1:25.902,1:25.976
40453,55,23,7,7,6,1:28.007,1:26.596,1:26.612
40454,55,17,3,9,7,1:27.669,1:26.075,1:26.937
40455,55,2,2,16,8,1:27.796,1:26.014,1:27.579
40456,55,35,2,17,9,1:28.460,1:26.714,1:29.239
40457,55,15,7,8,10,1:27.748,1:26.327,\N
40458,55,30,6,5,11,1:28.228,1:26.718,\N
40459,55,14,9,14,12,1:28.408,1:27.023,\N
40460,55,24,5,20,13,1:28.999,1:27.219,\N
40461,55,32,9,15,14,1:28.757,1:27.591,\N
40462,55,3,3,10,15,1:28.351,1:29.422,\N
40463,55,13,6,6,16,1:28.868,\N,\N
40464,55,22,11,11,17,1:29.943,\N,\N
40465,55,27,13,19,18,1:30.226,\N,\N
40466,55,26,5,21,19,1:30.426,\N,\N
40467,55,33,13,18,20,1:30.709,\N,\N
40468,55,11,8,22,21,1:32.279,\N,\N
40469,55,34,8,23,22,1:36.164,\N,\N
40470,56,30,6,5,1,1:24.598,1:22.579,1:22.795
40471,56,18,11,12,2,1:24.480,1:23.749,1:22.988
40472,56,22,11,11,3,1:24.727,1:23.760,1:23.242
40473,56,13,6,6,4,1:24.884,1:23.595,1:23.702
40474,56,4,4,1,5,1:23.536,1:23.743,1:23.709
40475,56,23,7,7,6,1:24.370,1:23.565,1:23.772
40476,56,31,1,4,7,1:24.960,1:23.760,1:24.021
40477,56,8,1,3,8,1:24.259,1:23.190,1:24.158
40478,56,15,7,8,9,1:24.446,1:23.727,1:24.172
40479,56,17,3,9,10,1:24.992,1:23.718,1:24.795
40480,56,21,4,2,11,1:24.434,1:23.771,\N
40481,56,35,2,17,12,1:25.081,1:23.887,\N
40482,56,3,3,10,13,1:24.495,1:23.966,\N
40483,56,14,9,14,14,1:24.849,1:24.101,\N
40484,56,2,2,16,15,1:25.410,1:24.129,\N
40485,56,24,5,20,16,1:24.879,1:24.520,\N
40486,56,32,9,15,17,1:25.410,\N,\N
40487,56,26,5,21,18,1:25.437,\N,\N
40488,56,33,13,18,19,1:26.820,\N,\N
40489,56,27,13,19,20,1:27.088,\N,\N
40490,56,11,8,22,21,1:27.609,\N,\N
40491,56,34,8,23,22,1:29.282,\N,\N
40492,57,4,4,1,1,1:31.138,1:30.336,1:29.816
40493,57,30,6,5,2,1:31.235,1:30.013,1:30.028
40494,57,13,6,6,3,1:31.921,1:30.732,1:30.407
40495,57,22,11,11,4,1:31.671,1:30.469,1:30.754
40496,57,8,1,3,5,1:31.263,1:30.203,1:30.933
40497,57,18,11,12,6,1:31.420,1:30.755,1:30.940
40498,57,15,7,8,7,1:31.809,1:30.733,1:31.419
40499,57,35,2,17,8,1:31.545,1:30.865,1:31.542
40500,57,31,1,4,9,1:31.774,1:30.671,1:31.880
40501,242,49,15,30,14,1:31.358,\N,\N
40502,57,17,3,9,10,1:31.712,1:30.892,1:33.405
40503,57,23,7,7,11,1:31.470,1:30.944,\N
40504,57,3,3,10,12,1:32.053,1:31.194,\N
40505,57,21,4,2,13,1:31.574,1:31.197,\N
40506,57,14,9,14,14,1:31.742,1:31.227,\N
40507,57,2,2,16,15,1:31.457,1:31.422,\N
40508,57,24,5,20,16,1:32.651,1:31.728,\N
40509,57,32,9,15,17,1:32.901,\N,\N
40510,57,27,13,19,18,1:32.936,\N,\N
40511,57,26,5,21,19,1:32.992,\N,\N
40512,57,33,13,18,20,1:33.658,\N,\N
40513,57,11,8,22,21,1:35.239,\N,\N
40514,57,36,8,23,22,1:46.505,\N,\N
40515,58,4,4,1,1,1:15.816,1:15.124,1:14.648
40516,58,21,4,2,2,1:16.046,1:14.766,1:14.709
40517,58,30,6,5,3,1:16.049,1:14.637,1:14.970
40518,58,13,6,6,4,1:16.359,1:15.245,1:15.442
40519,58,22,11,11,5,1:16.266,1:15.258,1:15.885
40520,58,23,7,7,6,1:16.234,1:15.164,1:15.885
40521,58,15,7,8,7,1:16.174,1:15.068,1:15.976
40522,58,18,11,12,8,1:16.054,1:15.150,1:16.008
40523,58,8,1,3,9,1:16.613,1:15.422,1:16.015
40524,58,2,2,16,10,1:16.322,1:15.468,1:17.144
40525,58,17,3,9,11,1:16.685,1:15.502,\N
40526,58,31,1,4,12,1:16.195,1:15.801,\N
40527,58,3,3,10,13,1:17.213,1:15.804,\N
40528,58,35,2,17,14,1:16.066,1:15.847,\N
40529,58,32,9,15,15,1:16.627,1:15.928,\N
40530,58,24,5,20,16,1:17.105,1:16.661,\N
40531,58,26,5,21,17,1:17.361,\N,\N
40532,58,33,13,18,18,1:17.702,\N,\N
40533,58,27,13,19,19,1:18.024,\N,\N
40534,58,11,8,22,20,1:18.920,\N,\N
40535,58,36,8,23,21,1:20.763,\N,\N
40536,58,14,9,14,22,\N,\N,\N
40537,59,4,4,1,1,1:14.232,1:13.622,1:13.962
40538,59,17,3,9,2,1:14.305,1:13.728,1:14.082
40539,59,8,1,3,3,1:13.887,1:13.532,1:14.140
40540,59,31,1,4,4,1:14.483,1:14.295,1:14.664
40541,59,22,11,11,5,1:14.766,1:14.312,1:15.804
40542,59,15,7,8,6,1:14.883,1:14.211,1:15.857
40543,59,14,9,14,7,1:15.090,1:13.687,1:16.426
40544,59,3,3,10,8,1:14.888,1:13.909,1:16.636
40545,59,21,4,2,9,1:14.614,1:13.647,1:17.260
40546,59,23,7,7,10,1:14.412,1:14.398,\N
40547,59,32,9,15,11,1:14.489,1:14.747,\N
40548,59,24,5,20,12,1:15.314,1:14.969,\N
40549,59,18,11,12,13,1:15.085,1:14.982,\N
40550,59,35,2,17,14,1:15.316,1:15.052,\N
40551,59,2,2,16,15,1:15.324,1:15.137,\N
40552,59,27,13,19,16,1:15.598,\N,\N
40553,59,33,13,18,17,1:15.993,\N,\N
40554,59,26,5,21,18,1:16.236,\N,\N
40555,59,11,8,22,19,1:17.276,\N,\N
40556,59,36,8,23,20,1:17.502,\N,\N
40557,59,13,6,6,21,\N,\N,\N
40558,59,30,6,5,22,\N,\N,\N
40559,60,4,4,1,1,1:21.018,1:20.271,1:20.253
40560,60,8,1,3,2,1:21.648,1:20.497,1:20.397
40561,60,30,6,5,3,1:22.096,1:20.659,1:20.574
40562,60,13,6,6,4,1:21.647,1:20.846,1:20.764
40563,60,21,4,2,5,1:22.411,1:20.594,1:20.919
40564,60,22,11,11,6,1:22.965,1:20.929,1:20.943
40565,60,23,7,7,7,1:22.886,1:21.043,1:21.073
40566,60,31,1,4,8,1:22.169,1:20.816,1:21.107
40567,60,2,2,16,9,1:21.670,1:20.629,1:21.329
40568,60,35,2,17,10,1:21.637,1:20.672,1:21.599
40569,60,14,9,14,11,1:22.424,1:21.442,\N
40570,60,3,3,10,12,1:23.083,1:21.567,\N
40571,60,24,5,20,13,1:22.685,1:21.699,\N
40572,60,32,9,15,14,1:22.773,1:21.990,\N
40573,60,26,5,21,15,1:22.541,1:22.076,\N
40574,60,33,13,18,16,1:22.860,1:22.207,\N
40575,60,17,3,9,17,1:23.129,\N,\N
40576,60,27,13,19,18,1:23.210,\N,\N
40577,60,18,11,12,19,1:23.247,\N,\N
40578,60,11,8,22,20,1:26.158,\N,\N
40579,60,36,8,23,21,1:26.316,\N,\N
40580,60,15,7,8,22,\N,\N,\N
40581,61,4,4,1,1,1:15.350,1:14.726,1:14.942
40582,61,21,4,2,2,1:15.917,1:15.295,1:15.178
40583,61,8,1,3,3,1:15.376,1:15.273,1:15.386
40584,61,15,7,8,4,1:16.455,1:15.506,1:15.968
40585,61,30,6,5,5,1:15.716,1:15.139,1:15.986
40586,61,3,3,10,6,1:16.404,1:15.269,1:16.012
40587,61,31,1,4,7,1:16.251,1:15.253,1:16.228
40588,61,18,11,12,8,1:16.594,1:15.814,1:16.608
40589,61,22,11,11,9,1:16.735,1:15.601,1:16.912
40590,61,13,6,6,10,1:16.259,1:15.555,1:17.209
40591,61,35,2,17,11,1:16.493,1:15.832,\N
40592,61,32,9,15,12,1:16.585,1:15.833,\N
40593,61,2,2,16,13,1:15.906,1:15.885,\N
40594,61,23,7,7,14,1:16.702,1:15.888,\N
40595,61,24,5,20,15,1:16.581,1:16.116,\N
40596,61,14,9,14,16,1:16.514,1:16.301,\N
40597,61,17,3,9,17,1:16.985,\N,\N
40598,61,26,5,21,18,1:17.016,\N,\N
40599,61,33,13,18,19,1:17.121,\N,\N
40600,61,27,13,19,20,1:17.140,\N,\N
40601,61,11,8,22,21,1:19.088,\N,\N
40602,61,36,8,23,22,1:19.152,\N,\N
40603,62,30,6,5,1,1:11.588,1:10.636,1:10.832
40604,62,13,6,6,2,1:11.088,1:11.146,1:11.435
40605,62,21,4,2,3,1:12.287,1:11.200,1:11.920
40606,62,22,11,11,4,1:12.156,1:11.263,1:12.109
40607,62,4,4,1,5,1:12.416,1:11.877,1:12.449
40608,62,35,2,17,6,1:12.114,1:11.724,1:12.479
40609,62,18,11,12,7,1:12.238,1:11.865,1:12.523
40610,62,23,7,7,8,1:11.879,1:11.673,1:12.795
40611,62,8,1,3,9,1:12.777,1:12.135,1:13.174
40612,62,2,2,16,10,1:11.891,1:11.718,1:15.280
40613,62,31,1,4,11,1:12.477,1:12.150,\N
40614,62,17,3,9,12,1:12.935,1:12.292,\N
40615,62,26,5,21,13,1:13.167,1:12.792,\N
40616,62,27,13,19,14,1:12.711,1:12.854,\N
40617,62,33,13,18,15,1:12.627,1:12.864,\N
40618,62,32,9,15,16,1:12.773,1:12.925,\N
40619,62,14,9,14,17,1:13.180,\N,\N
40620,62,11,8,22,18,1:13.496,\N,\N
40621,62,3,3,10,19,1:13.506,\N,\N
40622,62,15,7,8,20,1:13.787,\N,\N
40623,62,24,5,20,21,1:14.041,\N,\N
40624,62,36,8,23,22,1:16.036,\N,\N
40625,63,30,6,5,1,1:15.865,1:15.111,1:15.493
40626,63,13,6,6,2,1:16.277,1:15.679,1:15.510
40627,63,4,4,1,3,1:16.328,1:15.706,1:15.785
40628,63,15,7,8,4,1:15.550,1:15.776,1:16.036
40629,63,23,7,7,5,1:15.949,1:15.625,1:16.091
40630,63,8,1,3,6,1:16.154,1:15.742,1:16.281
40631,63,21,4,2,7,1:16.825,1:15.901,1:16.345
40632,63,37,1,4,8,1:16.679,1:15.902,1:16.632
40633,63,3,3,10,9,1:16.534,1:15.926,1:18.272
40634,63,14,9,14,10,1:16.350,1:15.974,1:18.663
40635,63,17,3,9,11,1:16.531,1:16.129,\N
40636,63,2,2,16,12,1:16.686,1:16.294,\N
40637,63,32,9,15,13,1:16.921,1:16.433,\N
